,,Q1 ,Q2,,,,,,,Q3,,,,Q4,,,,,,,,,,,,,,,,Q5,Q6,Q7,,,,,,,,,,,,,,,,Q8,Q9,Q10,Q11
C2,ESI5,papier,,,,,,1,,non,ot,na,na,,,,1,,,,,,1,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,H,18
C2,ESI6,ordi,,,,,,1,,na,ot,non,ot,,,,,,,,,,,,,,1,,,jnsp,js,,,,,,,,,,,1,,,,,,js,js,F,19
C2,ESI7,ordi,,,,,,1,,na,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,qqf,js,F,19
C2,ESI8,pas,,,,,1,,anciencours,na,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,sv,js,F,18
C2,ESI9,pas,,,,,1,,anciencours,non,ot,non,ot,,,,1,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,sv,js,F,18
C2,ESI10,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,qqf,,,,,,,,,,,,,,1,1,,NA,NA,F,24
C2,ESI11,ordi,,,,,1,,ech_fo,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,24
C2,ESI12,ordi,,,,,,1,,non,osp,non,ot,,,,,1,,,,,,,,,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,21
C2,ESI13,ordi,,,,,,1,,na,ot,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,1,1,1,,,,,sv,qqf,F,20
C2,ESI14,ordi,,,,,,1,,non,ot,non,ot,,,,1,1,,,,,1,1,,,,,,js,sv,,,,,,,,,1,,,1,,,,,tt,sv,H,22
C2,ESI15,X,1,,,,1,,webautrecours,na,ot,na,ot,,,,1,,,,1,,1,,1,,,,,1X,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI16,papier,1,,,,,,,non,ot,non,non,,,,1,,,,,,,,1,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI17,ordi,,1,,,,,,na,osp,na,ot,,,,1,,,,1,,,,1,recdefinition,,,,1X,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI18,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,1X,F,19
C2,ESI19,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI20,ordi,,,,,,1,,na,ot,na,ot,,1,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI21,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
C2,ESI22,ordi,1,1,,,,,,non,osp,non,ot,1,,,,,,,,,,,,,,,,qqf,1X,,,,,,,,,,,1,,,,,,tt,js,H,31
C2,ESI23,papier,,,,,,1,,non,osp,non,non,,1,,,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,18
C2,ESI24,ordi,,,,,,1,,osp,non,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI25,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI26,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,22
C2,ESI27,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,18
C2,ESI28,X,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,1,,,,,tt,js,F,19
C2,ESI29,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,22
C2,ESI30,papier,1,,,,,,,non,osp,non,non,,,,,,,,1,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI31,papier,1,,,,,,,non,osp,non,non,,,,1,1,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI32,ordi,,,,,,1,,non,ot,non,ot,,,,1,1,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,,,notercours,,,,tt,js,F,19
C2,ESI33,ordi,,,,,,1,,na,osp,na,ot,,,,1,,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI34,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,1,,,,1,,,,,js,tt,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI35,ordi,,,,,,1,,na,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
C2,ESI36,ordi,1,,,,,,,na,ot,na,ot,,,,,,,,,,,,,liresms,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI37,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,1,,1,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI38,ordi,,,,,,1,,non,ot,na,ot,,,,,1,,,,,,,,,,,,js,1X,,,,,,,,,,1,1,1,,,,,tt,1X,F,25
C2,ESI39,X,1,1,,,,,,non,ot,ot,non,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,1,,,,,,tt,js,F,28
C2,ESI40,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
C2,ESI41,ordi,,,,,,1,,non,ot,non,ot,,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,js,js,F,23
C2,ESI42,papier,,,,,,1,,non,ot,na,na,,1,,,,,,,,,,1,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI43,ordi,1,,,,,,,ot,ot,ot,na,,,,1,,,,,,,,1,,,,,js,1X,,,,,,,,,,,1,1,,,,,tt,js,F,20
C2,ESI44,ordi,1,,,,,,,non,osp,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,H,26
C2,ESI45,X,1,,,,,,,na,na,na,osp,1,,,,,,,,,,,,,,,,js,js,,,,,,,,,,1,,1,,,,,sv,js,F,33
C2,ESI46,ordi,1,,,,,,,non,ot,ot,non,,,,,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI47,ordi,1,,,,,,,ot,ot,non,ot,,,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
C2,ESI48,pas,1,,,,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
C2,ESI49,ordi,1,1,,,,,,na,osp,na,ot,1,,,,,,,,,,,,,,,,1X,js,1,,,,,,,,,,,,,,,,tt,1X,F,34
C2,ESI50,ordi,1,1,,,,,,osp,osp,non,non,,1,,1,,,,1,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,H,20
C2,ESI51,ordi,,,,,,1,,na,ot,na,ot,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,H,24
C2,ESI52,papier,1,,,,,,,na,ot,na,na,1,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,1,,,js,js,F,19
C2,ESI53,papier,,,,,1,,ech_fo,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,27
C2,ESI54,papier,,,,,,1,,non,ot,na,na,,,,,,,,,,,,,reg-heure,,,,js,js,,,,,,,,,,,,,reg-heure,,,,js,js,F,24
C2,ESI55,ordi,,,,,,1,,non,osp,non,ot,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI56,papier,,,,,,1,,na,osp,na,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI57,ordi,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,1,,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI58,ordi,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,1,,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI59,ordi,1,,,,,,,ot,non,non,ot,,,,,,,,,,,,,reg-heure,,,,js,qqf,,,,,,,,,,,1,,dessinerpaint,,,,tt,qqf,H,21
C2,ESI60,ordi,1,,,,,,,non,osp,ot,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,js,js,F,20
C2,ESI61,ordi,1,,,,,,,non,osp,non,ot,1,,,1,,,,,,,,,,,,,1X,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI62,ordi,1,,,,,,,non,osp,non,ot,1,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI63,papier,1,,,,,,,non,osp,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI64,ordi,1,,,,,,,na,osp,na,ot,1,,,1,,,,,,,,,,,,,1X,qqf,,,,,,,,,,,1,,,,,,1X,js,F,18
C2,ESI65,ordi,1,1,,,,,,non,osp,na,ot,1,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,qqf,js,F,18
C2,ESI66,ordi,,,,,1,,anciencours,non,ot,na,ot,,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI67,papier,,,,,1,,ppt,na,ot,na,na,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,25
C2,ESI68,ordi,,,,,1,,ppt,non,ot,non,ot,,1,,1,,,1,1,,1,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,1X,F,19
C2,ESI69,ordi,,,,,,1,,osp,na,na,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,notercours,,,,tt,js,F,23
C2,ESI70,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,37
C2,ESI71,ordi,,,,,,1,,non,ot,na,ot,,,,1,,,,1,,,,,liremag,,,,js,qqf,,,,,,,,,,,1,,,,,,qqf,js,F,19
C2,ESI72,papier,,,,,,1,,non,ot,na,na,,,,1,,,,,,,,,reg-infos,,,,js,qqf,,,,,,,,,,,,,,1,,,NR,NR,F,19
C2,ESI73,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,1,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,25
C2,ESI74,ordi,1,,,,,,,na,ot,na,ot,,1,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,1,,,,,tt,qqf,F,25
C2,ESI75,ordi,1,,,,,,,non,ot,ot,na,1,,,1,1,,,1,1,1,1,,,,,,js,sv,,,,,,,,,,,1,1,,,,,tt,qqf,H,20
C2,ESI76,ordi,1,,,,,,,ot,ot,non,ot,,,,1,,,,1,,,,,,,,,js,qqf,,1,1,,,,1,,,1,,,,,,,js,sv,F,20
C2,ESI77,ordi,1,,,,,,,non,ot,non,ot,1,,,1,1,,,,,1,,,,,,,js,tt,,,,1,,,,,,,1,,,,,,qqf,1X,F,20
C2,ESI78,X,1,1,,,,,,na,ot,ot,ot,,,,1,1,,,1,,1,,1,,,,,qqf,qqf,1,1,,1,,,,,1,1,1,1,,,,,qqf,qqf,H,21
C2,ESI79,papier,1,,,,,,,na,ot,na,na,,,,1,,,,1,,,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI80,ordi,,,,,,1,,non,ot,non,ot,,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,1X,F,19
C2,ESI81,ordi,1,,,,,,,na,ot,na,ot,,,,1,,,,,,,1,1,,,,,qqf,qqf,,,,,,,,,,,,,notercours,,,,tt,js,F,20
C2,ESI82,papier,,,,,,1,,na,ot,na,na,,,,1,,,,,,1,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,h,23
C2,ESI83,papier,1,,,,,,,na,ot,na,na,,,,1,,,,,,,1,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,20
C2,ESI84,pas,,,,,,1,,na,ot,na,na,,,,1,,,,,,1,,,,,,,js,tt,,,,,,,,,,,,,,,1,,NA,NA,H,22
C2,ESI85,ordi,,,,,,1,,non,ot,non,ot,,,,1,1,,,,,,,,,,,,1X,qqf,1,1,,1,,,,,,1,1,1,,,,,tt,qqf,H,21
C2,ESI86,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI87,ordi,1,,,,1,,anciencours,na,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI88,ordi,1,,,,1,,anciencours,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI89,papier,1,,,,,,,na,ot,na,na,,1,,1,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI90,ordi,1,,,,,,,non,ot,non,ot,1,1,,1,1,,,1,1,1,,,snapchat,,,,qqf,sv,,,,,,,,,,,1,,,,,,tt,js,H,22
C2,ESI91,ordi,1,,,,,,,ot,na,na,ot,,,,1,,,,,,,1,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
C2,ESI92,papier,1,1,,,,,,non,ot,non,osp,1,,,,1,,,1,,,,,,,,,sv,qqf,,,,,,,,,,,,,,1,,,qqf,js,F,26
C2,ESI93,ordi,,,,,,1,,na,osp,ot,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,js,js,F,19
C2,ESI94,ordi,1,,,,,,,na,ot,na,ot,,,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,18
C2,ESI95,ordi,1,,,,,,,non,osp,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,1,1,1,,,,,tt,sv,F,18
C2,ESI96,ordi,,,,,,1,,non,osp,non,ot,,,,1,,,,,,1,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,js,js,F,19
C2,ESI97,ordi,,,,,,1,,na,ot,na,ot,,,,1,1,,,,,,,,,,,,1X,1X,,,,,,,,,,,1,,,,,,tt,js,F,19
C2,ESI98,papier,1,1,,,,,,non,ot,non,osp,1,,,,,,,,,,,1,,,,,1X,1X,,,,,,,,,,,,,,1,,,js,js,F,24
C2,ESI99,papier,,,,,,1,,non,osp,non,non,1,,,,,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,31
C2,ESI100,ordi,,,,,,1,,non,ot,ot,non,,,,1,,,,,,,,,,,,,js,tt,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI101,pas,,,,,,1,,osp,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,H,21
C2,ESI102,ordi,1,,,,,,,na,ot,na,ot,1,,,,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,1,,,notercours,,,,tt,js,F,19
C2,ESI103,ordi,1,,,,,,,non,ot,na,ot,,,,,,,,,,,1,1,,,,,js,qqf,,,,,,,,,,1,1,,,,,,tt,js,F,23
C2,ESI104,papier,,,,,,1,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,39
C2,ESI105,ordi,1,,,,,,,non,osp,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,32
C2,ESI106,papier,1,1,,,,,,na,na,na,na,,,,,,,,,,,,,,,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,H,37
C2,ESI107,papier,,,,,1,,expperso,na,ot,na,na,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,,,NR,NR,F,20
C2,ESI108,papier,1,,,,,,,na,ot,na,na,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI109,papier,1,,,,,,,ot,ot,non,non,,,,1,1,,,1,,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI110,papier,1,,,,,,,non,ot,osp,non,,,,1,,,,,,,,1,,,,,1X,qqf,,,,,,,,,,,,,,1,,,NR,NR,F,18
C2,ESI111,papier,,,,,,1,,non,ot,na,na,,1,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,js,js,F,19
C2,ESI112,ordi,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,25
C2,ESI113,papier,,,,,,1,,na,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,31
C2,ESI114,papier,1,,,,,,,na,osp,na,na,,,,,,,,1,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,20
C2,ESI115,ordi,1,,,,,,,na,na,na,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,js,js,F,45
C2,ESI116,papier,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,1,,,NR,NR,F,38
C2,ESI117,ordi,1,,,,,,,ot,ot,na,ot,,,,1,1,,,1,,,,1,,,,,tt,tt,,,,,,,,,,,1,,,,,,tt,js,F,18
C2,ESI118,papier,1,,,,,,,osp,na,na,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,38
C2,ESI119,papier,na,na,na,na,na,na,na,na,na,na,na,,,,1,,,,,,,1,1,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,44
C2,ESI120,ordi,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,notercours,,,,tt,js,F,20
C2,ESI121,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,19
C2,ESI122,ordi,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,35
C2,ESI123,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,1,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,F,33
C2,ESI124,ordi,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,,reg-heure,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,24
C2,ESI125,ordi,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,20
C2,ESI126,papier,,,,,1,,qt_int,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,H,43
C2,ESI127,papier,,,,,,1,,non,osp,non,non,,1,,1,,,,1,,1,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI1,papier,,,,,1,,qt_int,non,ot,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI2,ordi,,,,,,1,,na,na,na,ot,,,,,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,26
HUS3,ESI3,X,1,,,,,,,osp,non,ot,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,20
HUS3,ESI4,ordi,1,,,,,,,na,ot,na,ot,,,,1,,,,,,,,,,,,,qqf,sv,,,,,,,,,,,1,,,,,,tt,js,F,22
HUS3,ESI5,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,notercours,,,,tt,js,F,29
HUS3,ESI6,papier,1,,,,,1,,non,ot,non,non,,,,1,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,29
HUS3,ESI7,X,1,,,,,,,non,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI8,X,1,,,,,,,non,ot,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
HUS3,ESI9,papier,1,,,,,,,ot,ot,na,na,,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,19
HUS3,ESI10,ordi,1,,,,,,,non,ot,non,ot,1,,,,1,,,,,,,,,,,,qqf,1X,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI11,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI12,ordi,1,,,,,,,non,ot,non,ot,1,1,,1,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,1X,F,21
HUS3,ESI13,papier,,,,,,1,,non,ot,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI14,ordi,1,,,,,,,non,osp,non,ot,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,notercours,,,,tt,js,F,26
HUS3,ESI15,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,H,27
HUS3,ESI16,ordi,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,notercours,,,,tt,js,F,20
HUS3,ESI17,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,js,js,F,48
HUS3,ESI18,ordi,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,28
HUS3,ESI19,papier,1,1,,,,,,na,ot,na,na,1,1,,,,,,,,1,,,,,,,qqf,qqf,1,1,,,,,,,,,,,,,,,js,js,H,21
HUS3,ESI20,ordi,1,,,,,,,na,osp,na,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,word,,,,tt,js,H,27
HUS3,ESI21,papier,1,,,,,,,na,na,na,na,,,,1,,,,,,,,,,,,,na,qqf,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,F,22
HUS3,ESI22,ordi,1,,,,,,,non,ot,ot,non,,,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
HUS3,ESI23,papier,1,,,,,,,osp,na,na,na,,,,,,,,,,,,1,,,,,na,1X,,,,,,,,,,,,,,1,,,js,js,H,42
HUS3,ESI24,ordi,1,,,,,,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,20
HUS3,ESI25,X,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,1,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
HUS3,ESI26,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,29
HUS3,ESI27,papier,,,,,,1,,na,na,na,na,,,,,,,,,,,,,,1,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,F,25
HUS3,ESI28,papier,1,,,,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,18
HUS3,ESI29,papier,,,,,,1,,osp,osp,osp,osp,,,,,,,,,,,,,,1,,,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
HUS3,ESI30,papier,1,,,,,,,osp,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,41
HUS3,ESI31,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,,1,,NA,NA,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,js,NR,H,50
HUS3,ESI32,papier,1,,,,,,,na,osp,na,na,,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI33,papier,1,,,,,,,na,ot,na,na,,,,1,,,,,,,,,,,,,qqf,nvp,,,,,,,,,,,,,,1,,,nvp,js,F,21
HUS3,ESI34,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,NA,NA,F,22
HUS3,ESI35,ordi,1,,,,1,,na,non,ot,non,ot,,,,,1,,,1,,1,,1,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI36,papier,,,,,,1,,na,ot,na,osp,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,21
HUS3,ESI37,papier,1,,,,,,,non,ot,non,non,1,,,,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,23
HUS3,ESI38,papier,1,,,,,,,osp,non,non,non,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI39,papier,1,1,,,,,,non,ot,non,non,1,,,1,1,,1,1,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,1,,,NR,NR,H,25
HUS3,ESI40,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,1,1,1,1,,,,,,,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,nvp,H,24
HUS3,ESI41,ordi,,,,,,1,,non,non,non,ot,,,1,1,,,,,,,,1,,,,,qqf,sv,,,,,,,,,,,1,,,,,,tt,tt,F,32
HUS3,ESI42,ordi,1,,,,,,,ot,ot,non,ot,1,,,,,,,,,,,,,,,,nvp,nvp,,1,,,,,,,,,,,,,,,nvp,nvp,H,40
HUS3,ESI43,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,40
HUS3,ESI44,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,F,39
HUS3,ESI45,ordi,1,,,,,,,non,ot,non,ot,,,,,,,,,,,,,,1,,,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,tt,js,H,20
HUS3,ESI46,papier,1,,,,,,,non,ot,non,non,1,,,1,,,,1,,1,,1,,,,,1X,sv,,,,,,,,,,,,,,,1,,js,js,F,21
HUS3,ESI47,papier,1,,,,,,,non,ot,non,non,,1,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI48,ordi,1,,,,1,,int,ot,na,na,ot,,,,1,,,,1,1,,,,,,,,qqf,js,,,,,,,,,,,1,,,,,,sv,qqf,F,21
